date,commodity,dollar_sales,units,time_of_transaction
2020-01-21,pasta,1.2594049126361104,1.2048619903773108,1522.8295771081287
2020-01-21,pasta sauce,2.312560148056755,1.1955582973473164,1541.856570018507
2020-01-21,syrups,2.554760765550239,1.0478468899521531,1495.0039872408292
2020-01-29,pancake mixes,1.8218677042801554,1.1186770428015564,1476.8268482490273
2020-01-29,pasta,1.2210123456790125,1.274320987654321,1538.8113580246913
2020-01-29,pasta sauce,2.204127243066884,1.212615551930397,1571.8270799347472
2020-01-29,syrups,2.5008673026886385,1.0450997398091935,1493.8196010407632
2020-01-30,pancake mixes,1.9174691358024691,1.154320987654321,1569.466049382716
2020-01-30,pasta,1.2229417149832162,1.3030210558437596,1613.9798596277083
2020-01-30,pasta sauce,2.1853108638743457,1.218586387434555,1634.7568717277486
2020-01-30,syrups,2.631038812785388,1.0547945205479452,1582.2157534246576
2020-01-31,pancake mixes,1.8239208633093527,1.0863309352517985,1569.8273381294964
2020-01-31,pasta,1.235511982570806,1.2955700798838055,1587.8242556281773
2020-01-31,pasta sauce,2.1660693416439423,1.1947798987144527,1624.1558239189715
2020-01-31,syrups,2.4214525139664804,1.053072625698324,1549.4287709497207
2020-02-01,pancake mixes,1.8631223628691984,1.0970464135021096,1563.3417721518988
2020-02-01,pasta,1.2254322614654718,1.2965208223510807,1527.166315234581
2020-02-01,pasta sauce,2.1530480967837122,1.2133372676305696,1547.8917084685747
2020-02-01,syrups,2.571934931506849,1.0736301369863013,1505.9811643835617
2020-02-02,pancake mixes,1.874825396825397,1.1333333333333333,1575.631746031746
2020-02-02,pasta,1.2271281464530894,1.2932875667429444,1595.9347826086957
2020-02-02,pasta sauce,2.1766495066495066,1.2286572286572286,1578.5851565851565
2020-02-02,syrups,2.4823342541436464,1.0704419889502763,1570.7472375690609
2020-02-03,pancake mixes,1.7863492063492064,1.0839002267573696,1598.3038548752834
2020-02-03,pasta,1.2322977453580903,1.3478116710875332,1563.0324933687002
2020-02-03,pasta sauce,2.134597570235383,1.2133637053910402,1584.6791951404707
2020-02-03,syrups,2.5075283213182287,1.0535530381050464,1587.8259526261586
2020-02-04,pancake mixes,1.8645119705340698,1.147329650092081,1511.4475138121547
2020-02-04,pasta,1.2285710685483873,1.3190524193548387,1529.171622983871
2020-02-04,pasta sauce,2.159607730025959,1.2177675223536197,1538.446495529276
2020-02-04,syrups,2.4313745980707395,1.0514469453376205,1500.0844051446945
2020-02-12,pancake mixes,1.910311203319502,1.1286307053941909,1467.551867219917
2020-02-12,pasta,1.2029312340819633,1.299837925445705,1527.293354943274
2020-02-12,pasta sauce,2.097387364060072,1.1848783013982394,1557.8666494044537
2020-02-12,syrups,2.586564417177914,1.0639789658194567,1475.8457493426818
2020-02-13,pancake mixes,1.9207714285714286,1.1314285714285715,1532.68
2020-02-13,pasta,1.2225828812537674,1.2908378541289933,1581.7673297166968
2020-02-13,pasta sauce,2.1300355182434614,1.202776880852438,1624.1556344849855
2020-02-13,syrups,2.6004850746268655,1.0534825870646767,1591.1181592039802
2020-02-14,pancake mixes,1.8430534351145038,1.0877862595419847,1550.7251908396947
2020-02-14,pasta,1.231858347386172,1.3126475548060708,1583.789544688027
2020-02-14,pasta sauce,2.1608022598870056,1.2128060263653484,1601.7171374764596
2020-02-14,syrups,2.5331152204836416,1.0568990042674253,1560.6571834992887
2020-02-15,pancake mixes,1.8212420382165606,1.105095541401274,1558.2961783439491
2020-02-15,pasta,1.2227247014456317,1.3205531112507856,1552.2642991829039
2020-02-15,pasta sauce,2.1547031802120142,1.2070671378091873,1556.2296819787987
2020-02-15,syrups,2.5433459119496855,1.0540880503144654,1561.343396226415
2020-02-16,pancake mixes,1.968349514563107,1.174757281553398,1579.472491909385
2020-02-16,pasta,1.2176999266324284,1.3107116654438737,1562.2314746881877
2020-02-16,pasta sauce,2.161423267326733,1.224009900990099,1563.8910891089108
2020-02-16,syrups,2.5199603698811095,1.0634081902245707,1569.324966974901
2020-02-17,pancake mixes,1.806675603217158,1.1126005361930296,1595.8016085790885
2020-02-17,pasta,1.2305315285572798,1.3218884120171674,1576.8907230108946
2020-02-17,pasta sauce,2.1005925925925926,1.211851851851852,1592.8792592592592
2020-02-17,syrups,2.494764207980653,1.053204353083434,1584.1499395405078
2020-02-18,pancake mixes,1.845357873210634,1.114519427402863,1465.7730061349694
2020-02-18,pasta,1.2170004897159645,1.2987267384916747,1514.00930460333
2020-02-18,pasta sauce,2.0934252873563217,1.1910919540229885,1531.768103448276
2020-02-18,syrups,2.420437246963563,1.0477732793522267,1494.3708502024292
2020-02-26,pancake mixes,1.865111111111111,1.1222222222222222,1495.0244444444445
2020-02-26,pasta,1.2903828124999999,1.1606770833333333,1531.8440104166666
2020-02-26,pasta sauce,2.320492727812407,1.1561294152567527,1553.216087859899
2020-02-26,syrups,2.5800756302521006,1.0478991596638656,1508.0394957983194
2020-02-27,pancake mixes,1.894925925925926,1.0851851851851853,1603.1185185185186
2020-02-27,pasta,1.2939788612342311,1.1479713603818615,1596.4207296283669
2020-02-27,pasta sauce,2.30245480112495,1.1566894335074327,1636.922860586581
2020-02-27,syrups,2.5300262123197905,1.0576671035386631,1580.483617300131
2020-02-28,pancake mixes,1.8605829596412558,1.0582959641255605,1565.2286995515694
2020-02-28,pasta,1.3204038704249053,1.1720656289440472,1565.2915439629785
2020-02-28,pasta sauce,2.3586218734673863,1.175085826385483,1599.7699852869052
2020-02-28,syrups,2.5626776859504132,1.062809917355372,1530.299173553719
2020-02-29,pancake mixes,1.8000819672131145,1.1024590163934427,1543.7295081967213
2020-02-29,pasta,1.297129300118624,1.139976275207592,1564.0288651640965
2020-02-29,pasta sauce,2.3266153846153848,1.1707196029776674,1595.374193548387
2020-02-29,syrups,2.561420534458509,1.0618846694796062,1500.3009845288327
2020-03-01,pancake mixes,1.8004924242424243,1.1136363636363635,1569.6060606060605
2020-03-01,pasta,1.338881818181818,1.180909090909091,1571.3322727272728
2020-03-01,pasta sauce,2.3696455026455028,1.1682539682539683,1597.7862433862433
2020-03-01,syrups,2.58003003003003,1.0735735735735736,1561.7177177177177
2020-03-02,pancake mixes,1.8122186495176849,1.1382636655948553,1584.3890675241157
2020-03-02,pasta,1.3101064301552106,1.1711751662971175,1571.0940133037693
2020-03-02,pasta sauce,2.340236353404615,1.1671356218345526,1586.665728756331
2020-03-02,syrups,2.6123280423280426,1.0806878306878307,1569.6097883597884
2020-03-03,pancake mixes,1.8860165975103733,1.1369294605809128,1479.948132780083
2020-03-03,pasta,1.232710739030023,1.1434757505773672,1518.4673787528868
2020-03-03,pasta sauce,2.29802752293578,1.157492354740061,1536.6345565749236
2020-03-03,syrups,2.538594890510949,1.0483576642335766,1504.5985401459855
2020-03-11,pancake mixes,1.9035637149028077,1.08207343412527,1446.5701943844492
2020-03-11,pasta,1.1699611197511663,1.1635562467599794,1527.9727838258166
2020-03-11,pasta sauce,2.239153585718683,1.1431209602954755,1554.235457063712
2020-03-11,syrups,2.559777365491651,1.0454545454545454,1458.8747680890538
2020-03-12,pancake mixes,1.9108677685950413,1.103305785123967,1635.7561983471073
2020-03-12,pasta,1.1674401349072512,1.1615514333895447,1602.1376053962902
2020-03-12,pasta sauce,2.1867752936718454,1.1269420234937477,1636.0935960591132
2020-03-12,syrups,2.5637693389592124,1.0534458509142053,1593.0942334739802
2020-03-13,pancake mixes,1.9591203703703703,1.1157407407407407,1601.898148148148
2020-03-13,pasta,1.2070297427652734,1.184887459807074,1574.977491961415
2020-03-13,pasta sauce,2.2482405660377363,1.1542452830188679,1611.331603773585
2020-03-13,syrups,2.5259893992932865,1.0335689045936396,1596.6413427561838
2020-03-14,pancake mixes,1.7889300411522633,1.0864197530864197,1534.2345679012346
2020-03-14,pasta,1.1838561591430756,1.1817138485080336,1548.8519510328997
2020-03-14,pasta sauce,2.204597802197802,1.1595604395604395,1573.2316483516483
2020-03-14,syrups,2.4545244956772336,1.0446685878962536,1528.891930835735
2020-03-15,pancake mixes,1.9178819444444446,1.1284722222222223,1582.4618055555557
2020-03-15,pasta,1.2066139606633244,1.1912842267643655,1574.9039722329348
2020-03-15,pasta sauce,2.2481408450704223,1.1413145539906104,1577.4887323943663
2020-03-15,syrups,2.577140718562874,1.0703592814371257,1588.754491017964
2020-03-16,pancake mixes,1.9033084577114427,1.099502487562189,1596.6318407960198
2020-03-16,pasta,1.22068479008947,1.1958017894012387,1542.9187887130076
2020-03-16,pasta sauce,2.201027953110911,1.1596032461677186,1570.3841298467087
2020-03-16,syrups,2.5633449477351915,1.0673635307781648,1574.5795586527295
2020-03-17,pancake mixes,1.8495833333333331,1.1,1476.5270833333334
2020-03-17,pasta,1.1764894428898498,1.1841770541846859,1510.6163825998474
2020-03-17,pasta sauce,2.197657967032967,1.1727335164835164,1520.4168956043957
2020-03-17,syrups,2.5373898858075044,1.0579119086460032,1475.9119086460032
2020-03-25,pancake mixes,1.9616829268292681,1.1170731707317074,1414.7975609756097
2020-03-25,pasta,1.1662823529411765,1.178235294117647,1512.4020588235294
2020-03-25,pasta sauce,2.2250060508269462,1.155707946752723,1538.9290036304963
2020-03-25,syrups,2.5558366141732285,1.0354330708661417,1452.8090551181103
2020-03-26,pancake mixes,1.940787878787879,1.1151515151515152,1389.360606060606
2020-03-26,pasta,1.1713413208649912,1.189947399181765,1500.843950905903
2020-03-26,pasta sauce,2.244218989280245,1.1627105666156201,1534.9245788667688
2020-03-26,syrups,2.583516367476241,1.0390707497360085,1429.5628299894404
2020-03-27,pancake mixes,1.8661316872427984,1.1069958847736625,1578.5514403292182
2020-03-27,pasta,1.1627545103092785,1.1862113402061856,1601.1639819587629
2020-03-27,pasta sauce,2.252822393822394,1.167181467181467,1621.707722007722
2020-03-27,syrups,2.5929768786127165,1.0578034682080926,1570.9537572254335
2020-03-28,pancake mixes,1.8646739130434784,1.0570652173913044,1494.266304347826
2020-03-28,pasta,1.175153711572107,1.1914521369657585,1518.5716070982255
2020-03-28,pasta sauce,2.1740228013029315,1.1625407166123778,1543.5260586319218
2020-03-28,syrups,2.6134827264239027,1.0569561157796452,1491.9654528478059
2020-03-29,pancake mixes,1.8748198198198198,1.0675675675675675,1573.936936936937
2020-03-29,pasta,1.1814507154213036,1.2042925278219396,1564.0735294117646
2020-03-29,pasta sauce,2.223817049808429,1.181992337164751,1575.6733716475096
2020-03-29,syrups,2.648591772151899,1.0395569620253164,1549.512658227848
2020-03-30,pancake mixes,1.7895890410958906,1.1095890410958904,1608.6657534246576
2020-03-30,pasta,1.1816272965879266,1.2032245969253843,1569.2264716910386
2020-03-30,pasta sauce,2.2061828737300435,1.173681664247702,1583.8311562651186
2020-03-30,syrups,2.5670890840652447,1.0489335006273526,1591.8381430363866
2020-03-31,pancake mixes,1.8294726166328599,1.0709939148073022,1521.8316430020284
2020-03-31,pasta,1.1716469681397739,1.2029804727646454,1520.9845837615621
2020-03-31,pasta sauce,2.183995990644838,1.175743401269629,1528.4734380220514
2020-03-31,syrups,2.5522390722569135,1.0454950936663694,1506.778768956289
2020-04-08,pancake mixes,1.8602784222737818,1.0719257540603249,1416.109048723898
2020-04-08,pasta,1.2136781609195402,1.1590429275158338,1511.4264602392682
2020-04-08,pasta sauce,2.229673693329483,1.15824429685244,1517.1865434594283
2020-04-08,syrups,2.521412575366064,1.0318690783807063,1481.2790697674418
2020-04-09,pancake mixes,1.8382242990654207,1.087227414330218,1556.1401869158879
2020-04-09,pasta,1.2404093198992443,1.1999370277078085,1575.742443324937
2020-04-09,pasta sauce,2.2553979366249077,1.1834929992630803,1593.6934414148857
2020-04-09,syrups,2.529152542372881,1.0605326876513317,1536.7905569007264
2020-04-10,pancake mixes,1.85652,1.1,1539.084
2020-04-10,pasta,1.2576251455180443,1.1847109041521149,1573.5867287543656
2020-04-10,pasta sauce,2.2376016260162603,1.1766034327009938,1609.5876242095753
2020-04-10,syrups,2.5784647887323944,1.0704225352112675,1541.8112676056337
2020-04-11,pancake mixes,1.9362937062937062,1.132867132867133,1562.2412587412587
2020-04-11,pasta,1.2735430224150397,1.2190889370932756,1559.379248011569
2020-04-11,pasta sauce,2.2264927663305567,1.1753616834721614,1583.2218325295923
2020-04-11,syrups,2.5728643216080402,1.050251256281407,1526.0464824120604
2020-04-12,pancake mixes,1.80304,1.08,1625.096
2020-04-12,pasta,1.2340803382663847,1.1949260042283298,1555.3416490486259
2020-04-12,pasta sauce,2.2455055584965593,1.1588141874007412,1591.0979354155638
2020-04-12,syrups,2.5384583901773534,1.0477489768076398,1551.1923601637109
2020-04-13,pancake mixes,1.907323943661972,1.1267605633802817,1603.6478873239437
2020-04-13,pasta,1.2612557603686636,1.2043010752688172,1562.7261904761904
2020-04-13,pasta sauce,2.2580254777070063,1.1979421852033316,1587.8206761391475
2020-04-13,syrups,2.5613751375137515,1.044004400440044,1564.3289328932892
2020-04-14,pancake mixes,1.8751829268292683,1.1219512195121952,1460.5792682926829
2020-04-14,pasta,1.2175441412520065,1.191278758694489,1517.635366506153
2020-04-14,pasta sauce,2.169724208375894,1.187946884576098,1526.3629553966632
2020-04-14,syrups,2.488093587521664,1.0311958405545927,1468.0563258232235
2020-04-22,pancake mixes,1.9566025641025642,1.1175213675213675,1423.6324786324785
2020-04-22,pasta,1.2100810159842346,1.2855266038975257,1492.8843880008758
2020-04-22,pasta sauce,2.1715930802995094,1.1936483346243223,1519.0903692228246
2020-04-22,syrups,2.605977984758679,1.0414902624894158,1464.0491109229467
2020-04-23,pancake mixes,1.8801526717557253,1.0801526717557253,1589.7862595419847
2020-04-23,pasta,1.2222440598415958,1.2860076268700498,1603.3567028454092
2020-04-23,pasta sauce,2.1129417444480207,1.1757322175732217,1624.8023817186997
2020-04-23,syrups,2.540721784776903,1.031496062992126,1584.278215223097
2020-04-24,pancake mixes,1.9398804780876493,1.1155378486055776,1547.5577689243028
2020-04-24,pasta,1.1977846042645464,1.3115287314781352,1551.2287676183591
2020-04-24,pasta sauce,2.189790099009901,1.23009900990099,1577.860594059406
2020-04-24,syrups,2.5919188767550705,1.0514820592823713,1555.210608424337
2020-04-25,pancake mixes,1.9050200803212853,1.1244979919678715,1531.2369477911648
2020-04-25,pasta,1.207579240682689,1.3406478578892371,1538.3594566353188
2020-04-25,pasta sauce,2.1465907365223993,1.2342444950645406,1564.2441154138194
2020-04-25,syrups,2.534178674351585,1.043227665706052,1499.770893371758
2020-04-26,pancake mixes,1.9284584980237154,1.1185770750988142,1574.5375494071145
2020-04-26,pasta,1.2196103896103896,1.3116883116883118,1560.3098330241187
2020-04-26,pasta sauce,2.1291061224489796,1.2314285714285715,1567.6448979591837
2020-04-26,syrups,2.5845333333333333,1.0503703703703704,1557.348148148148
2020-04-27,pancake mixes,1.9149253731343283,1.1223880597014926,1592.9373134328357
2020-04-27,pasta,1.2306257110352672,1.3143723928706863,1552.04057641259
2020-04-27,pasta sauce,2.1356437768240344,1.2283261802575107,1553.2523605150216
2020-04-27,syrups,2.5315304798962384,1.0376134889753568,1573.7198443579766
2020-04-28,pancake mixes,1.9659598214285714,1.0915178571428572,1432.4375
2020-04-28,pasta,1.2324491478834523,1.3169323804288071,1509.658053875756
2020-04-28,pasta sauce,2.1219211032713274,1.2004490057729313,1522.234445157152
2020-04-28,syrups,2.5284489051094887,1.0319343065693432,1479.140510948905
2020-05-06,pancake mixes,1.8637914691943127,1.0900473933649288,1451.6255924170616
2020-05-06,pasta,1.2752239939255885,1.3065046823588964,1507.596051632498
2020-05-06,pasta sauce,2.2333563796354494,1.1851037083595224,1523.7190446260213
2020-05-06,syrups,2.56014014014014,1.031031031031031,1483.4094094094094
2020-05-07,pancake mixes,1.8772893772893773,1.1025641025641026,1543.7289377289378
2020-05-07,pasta,1.2371886674968866,1.2727272727272727,1587.870797011208
2020-05-07,pasta sauce,2.247971450037566,1.1825694966190834,1628.6675432006011
2020-05-07,syrups,2.71,1.054834054834055,1517.077922077922
2020-05-08,pancake mixes,1.789299065420561,1.088785046728972,1515.2009345794393
2020-05-08,pasta,1.260414855788226,1.2923745555116555,1561.9695772421967
2020-05-08,pasta sauce,2.1840781108083562,1.187102633969119,1594.0644868301545
2020-05-08,syrups,2.6495777027027025,1.0625,1555.4408783783783
2020-05-09,pancake mixes,1.8702846975088967,1.195729537366548,1558.8434163701068
2020-05-09,pasta,1.2918405797101449,1.3322463768115942,1542.3583333333333
2020-05-09,pasta sauce,2.2027023319615915,1.2030178326474623,1583.069044352995
2020-05-09,syrups,2.548351955307263,1.0446927374301676,1507.032122905028
2020-05-10,pancake mixes,1.8658649789029536,1.1350210970464134,1542.1054852320676
2020-05-10,pasta,1.286804897314376,1.3108214849921012,1554.013823064771
2020-05-10,pasta sauce,2.252812182741117,1.231472081218274,1569.6111675126904
2020-05-10,syrups,2.5969603524229075,1.0469897209985315,1578.555066079295
2020-05-11,pancake mixes,1.8548179271708682,1.1148459383753502,1597.8067226890757
2020-05-11,pasta,1.2656638655462185,1.3129411764705883,1560.4853781512604
2020-05-11,pasta sauce,2.1469374714742124,1.1976266544956642,1581.1679598356914
2020-05-11,syrups,2.5823915592028137,1.0480656506447832,1588.78898007034
2020-05-12,pancake mixes,1.8115192307692307,1.1288461538461538,1541.123076923077
2020-05-12,pasta,1.27649468892261,1.2953970662620131,1508.7142134547294
2020-05-12,pasta sauce,2.242007067137809,1.211660777385159,1536.5650176678446
2020-05-12,syrups,2.485774647887324,1.0299295774647887,1467.9533450704225
2020-05-20,pancake mixes,1.9295465994962215,1.1385390428211586,1390.0604534005038
2020-05-20,pasta,1.2686169934640523,1.193202614379085,1521.1775163398693
2020-05-20,pasta sauce,2.3347330097087378,1.153259361997226,1520.0284327323163
2020-05-20,syrups,2.6123215984776404,1.0399619410085632,1419.5490009514747
2020-05-21,pancake mixes,1.9185570469798658,1.1308724832214765,1621.46644295302
2020-05-21,pasta,1.3106950308541734,1.2107827216628775,1583.0185125040598
2020-05-21,pasta sauce,2.3239600170140364,1.156954487452148,1607.1454700127606
2020-05-21,syrups,2.602454417952314,1.0490883590462834,1585.7152875175316
2020-05-22,pancake mixes,1.9111016949152542,1.1271186440677967,1576.6483050847457
2020-05-22,pasta,1.2647945205479452,1.2012937595129376,1592.70700152207
2020-05-22,pasta sauce,2.318879482071713,1.1618525896414342,1622.3884462151395
2020-05-22,syrups,2.6564935064935065,1.047077922077922,1549.801948051948
2020-05-23,pancake mixes,1.8017230769230768,1.073846153846154,1500.8892307692308
2020-05-23,pasta,1.2848405877460494,1.2179096201829775,1517.1657887441086
2020-05-23,pasta sauce,2.291607599561564,1.186700767263427,1539.1603945926197
2020-05-23,syrups,2.596116681859617,1.0455788514129445,1489.5542388331814
2020-05-24,pancake mixes,1.9426973684210527,1.131578947368421,1591.5559210526317
2020-05-24,pasta,1.3094565633371604,1.2280903176425564,1561.1067738231918
2020-05-24,pasta sauce,2.271086956521739,1.1764408493427705,1580.3806875631951
2020-05-24,syrups,2.6723320158102766,1.0737812911725955,1542.1462450592885
2020-05-25,pancake mixes,1.8374293059125963,1.1208226221079691,1611.573264781491
2020-05-25,pasta,1.30552790346908,1.243212669683258,1551.9607843137255
2020-05-25,pasta sauce,2.1861733400912313,1.186517992904207,1595.6872782564622
2020-05-25,syrups,2.5174136008918615,1.0468227424749164,1609.0535117056857
2020-05-26,pancake mixes,1.8778004073319756,1.0875763747454175,1502.7617107942974
2020-05-26,pasta,1.234408719346049,1.2231607629427792,1511.9528610354223
2020-05-26,pasta sauce,2.2417158469945355,1.2058287795992715,1533.302732240437
2020-05-26,syrups,2.5844845814977973,1.0484581497797356,1482.1700440528634
2020-06-03,pancake mixes,1.9091845493562232,1.094420600858369,1405.107296137339
2020-06-03,pasta,1.1171416290565228,1.2275950999355254,1503.9376746185258
2020-06-03,pasta sauce,1.8122638402963576,1.2733072648693147,1523.4233381354188
2020-06-03,syrups,2.6000808625336926,1.0440251572327044,1451.1437556154538
2020-06-04,pancake mixes,1.8727777777777777,1.1080246913580247,1575.4444444444443
2020-06-04,pasta,1.1220238095238095,1.2502645502645502,1561.5962962962963
2020-06-04,pasta sauce,1.8031955523326082,1.2878897751994198,1578.3077109016194
2020-06-04,syrups,2.6116558018252936,1.0677966101694916,1563.5019556714471
2020-06-05,pancake mixes,1.9735,1.2192307692307693,1607.7653846153846
2020-06-05,pasta,1.1305874921036008,1.2713202779532533,1550.1749842072015
2020-06-05,pasta sauce,1.790498348017621,1.321035242290749,1556.8689427312775
2020-06-05,syrups,2.566497764530552,1.0461997019374067,1551.6169895678092
2020-06-06,pancake mixes,1.8441463414634145,1.1428571428571428,1532.2508710801394
2020-06-06,pasta,1.1459274078308088,1.3009431266076021,1538.0291511860532
2020-06-06,pasta sauce,1.7295717396564239,1.3024437454633437,1543.5035083474475
2020-06-06,syrups,2.555759493670886,1.0759493670886076,1543.0392405063292
2020-06-07,pancake mixes,1.9346268656716419,1.123134328358209,1526.75
2020-06-07,pasta,1.118214898729832,1.2598695502917954,1557.463439752832
2020-06-07,pasta sauce,1.7762488967343337,1.3112680200058842,1552.5972344807296
2020-06-07,syrups,2.54246719160105,1.0498687664041995,1559.6430446194227
2020-06-08,pancake mixes,1.9146210268948656,1.1002444987775062,1590.9535452322739
2020-06-08,pasta,1.1608460076045628,1.2861216730038023,1546.2148288973383
2020-06-08,pasta sauce,1.8045164101074644,1.329073482428115,1545.196630845193
2020-06-08,syrups,2.5069742489270386,1.036480686695279,1551.5772532188842
2020-06-09,pancake mixes,1.8683168316831684,1.0831683168316832,1491.1722772277228
2020-06-09,pasta,1.1506613508442778,1.2865853658536586,1508.753283302064
2020-06-09,pasta sauce,1.7579095563139933,1.3101535836177474,1530.8432167235494
2020-06-09,syrups,2.521839933993399,1.0404290429042904,1468.3201320132014
2020-06-17,pancake mixes,1.9919333333333333,1.1222222222222222,1436.4222222222222
2020-06-17,pasta,1.182500630835226,1.223820338127681,1509.359323744638
2020-06-17,pasta sauce,1.9775774723794126,1.2441390460792239,1523.4365400161682
2020-06-17,syrups,2.562185792349727,1.0446265938069217,1457.768670309654
2020-06-18,pancake mixes,1.9501742160278748,1.0557491289198606,1514.5052264808362
2020-06-18,pasta,1.1707479045776918,1.2114764667956157,1578.0009671179885
2020-06-18,pasta sauce,1.9267237834132969,1.2392049348869087,1591.8601782042495
2020-06-18,syrups,2.5671967654986525,1.0444743935309972,1533.4501347708895
2020-06-19,pancake mixes,2.0102745098039216,1.2156862745098038,1554.8117647058823
2020-06-19,pasta,1.214633481077395,1.2526423457211047,1568.4411864984656
2020-06-19,pasta sauce,1.9642327650111193,1.2390659747961452,1599.9214232765012
2020-06-19,syrups,2.618669467787115,1.046218487394958,1557.936974789916
2020-06-20,pancake mixes,1.8712099644128113,1.113879003558719,1557.423487544484
2020-06-20,pasta,1.2140167072746257,1.2474765053950574,1554.523842673164
2020-06-20,pasta sauce,1.8972307104660044,1.2150496562261268,1573.326203208556
2020-06-20,syrups,2.552515413070284,1.0517879161528976,1548.453760789149
2020-06-21,pancake mixes,1.8948701298701298,1.1233766233766234,1563.2564935064936
2020-06-21,pasta,1.1713560577991848,1.2211930344572064,1580.795479807336
2020-06-21,pasta sauce,1.9467391304347825,1.2530434782608695,1602.1439130434783
2020-06-21,syrups,2.575975443383356,1.0381991814461118,1543.094133697135
2020-06-22,pancake mixes,1.9491594202898552,1.0898550724637681,1553.768115942029
2020-06-22,pasta,1.2148736842105263,1.2557894736842106,1571.5547368421053
2020-06-22,pasta sauce,1.9435996635828428,1.2300252312867956,1592.4066442388562
2020-06-22,syrups,2.595426267281106,1.054147465437788,1571.6543778801843
2020-06-23,pancake mixes,1.9146268656716419,1.072494669509595,1471.7633262260129
